# ---------------------------------- WARNING ----------------------------------------,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,
# may not have received Director's approval. Any such data values are qualified,,,
# as provisional and are subject to revision. Provisional data are released on the,,,
# condition that neither the USGS nor the United States Government may be held liable,,,
# for any damages resulting from its use.,,,
#,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,
#,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,
#,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,
# retrieved: 2018-09-26 15:59:55 EDT       (sdww02),,,
#,,,
# Data for the following 1 site(s) are contained in this file,,,
"#    USGS 08066500 Trinity Rv at Romayor, TX",,,
# -----------------------------------------------------------------------------------,,,
#,,,
# Data provided for site 08066500,,,
#            TS   parameter     statistic     Description,,,
"#        133980       00060     00003     Discharge, cubic feet per second (Mean)",,,
"#        173616       00060     00001     Discharge, cubic feet per second (Maximum)",,,
"#        173617       00060     00002     Discharge, cubic feet per second (Minimum)",,,
#,,,
# Data-value qualification codes included in this output:,,,
#        ,,,
#     A  Approved for publication -- Processing and review completed.,,,
#     P  Provisional data subject to revision.,,,
#     e  Value has been estimated.,,,
# ,,,
agency_cd,site_no,datetime,133980_00060_00003
USGS,8066500,1/13/2012,3000
USGS,8066500,1/14/2012,2110
USGS,8066500,1/15/2012,1590
USGS,8066500,1/16/2012,1340
USGS,8066500,1/17/2012,1260
USGS,8066500,1/18/2012,1190
USGS,8066500,1/19/2012,1140
USGS,8066500,1/20/2012,1100
USGS,8066500,1/21/2012,1090
USGS,8066500,1/22/2012,1050
USGS,8066500,1/23/2012,1050
USGS,8066500,1/24/2012,1060
USGS,8066500,1/25/2012,1620
USGS,8066500,1/26/2012,3970
USGS,8066500,1/27/2012,3380
USGS,8066500,1/28/2012,4260
USGS,8066500,1/29/2012,4810
USGS,8066500,1/30/2012,8770
USGS,8066500,1/31/2012,11400
USGS,8066500,2/1/2012,13300
USGS,8066500,2/2/2012,14100
USGS,8066500,2/3/2012,22400
USGS,8066500,2/4/2012,27700
USGS,8066500,2/5/2012,39500
USGS,8066500,2/6/2012,40300
USGS,8066500,2/7/2012,37200
USGS,8066500,2/8/2012,26100
USGS,8066500,2/9/2012,15100
USGS,8066500,2/10/2012,8850
USGS,8066500,2/11/2012,5660
USGS,8066500,2/12/2012,4270
USGS,8066500,2/13/2012,2880
USGS,8066500,2/14/2012,2510
USGS,8066500,2/15/2012,2590
USGS,8066500,2/16/2012,10600
USGS,8066500,2/17/2012,17300
USGS,8066500,2/18/2012,15400
USGS,8066500,2/19/2012,19600
USGS,8066500,2/20/2012,19700
USGS,8066500,2/21/2012,18900
USGS,8066500,2/22/2012,18200
USGS,8066500,2/23/2012,17600
USGS,8066500,2/24/2012,17200
USGS,8066500,2/25/2012,17100
USGS,8066500,2/26/2012,16700
USGS,8066500,2/27/2012,12700
USGS,8066500,2/28/2012,8320
USGS,8066500,2/29/2012,6290
USGS,8066500,3/1/2012,3740
USGS,8066500,3/2/2012,3010
USGS,8066500,3/3/2012,2880
USGS,8066500,3/4/2012,2860
USGS,8066500,3/5/2012,2740
USGS,8066500,3/6/2012,2130
USGS,8066500,3/7/2012,1940
USGS,8066500,3/8/2012,1920
USGS,8066500,3/9/2012,2060
USGS,8066500,3/10/2012,4740
USGS,8066500,3/11/2012,6870
USGS,8066500,3/12/2012,34500
USGS,8066500,3/13/2012,43400
USGS,8066500,3/14/2012,38200
USGS,8066500,3/15/2012,30100
USGS,8066500,3/16/2012,24700
USGS,8066500,3/17/2012,17300
USGS,8066500,3/18/2012,9640
USGS,8066500,3/19/2012,4390
USGS,8066500,3/20/2012,3820
USGS,8066500,3/21/2012,16600
USGS,8066500,3/22/2012,20000
USGS,8066500,3/23/2012,20700
USGS,8066500,3/24/2012,21400
USGS,8066500,3/25/2012,22700
USGS,8066500,3/26/2012,23200
USGS,8066500,3/27/2012,26100
USGS,8066500,3/28/2012,28400
USGS,8066500,3/29/2012,30600
USGS,8066500,3/30/2012,34700
USGS,8066500,3/31/2012,38800
USGS,8066500,4/1/2012,39400
USGS,8066500,4/2/2012,39700
USGS,8066500,4/3/2012,40200
USGS,8066500,4/4/2012,40400
USGS,8066500,4/5/2012,40400
USGS,8066500,4/6/2012,40200
USGS,8066500,4/7/2012,40000
USGS,8066500,4/8/2012,36600
USGS,8066500,4/9/2012,29400
USGS,8066500,4/10/2012,27000
USGS,8066500,4/11/2012,23900
USGS,8066500,4/12/2012,18200
USGS,8066500,4/13/2012,12900
USGS,8066500,4/14/2012,12500
USGS,8066500,4/15/2012,9540
USGS,8066500,4/16/2012,8480
USGS,8066500,4/17/2012,8300
USGS,8066500,4/18/2012,7930
USGS,8066500,4/19/2012,5650
USGS,8066500,4/20/2012,4960
USGS,8066500,4/21/2012,4960
USGS,8066500,4/22/2012,4880
USGS,8066500,4/23/2012,3920
USGS,8066500,4/24/2012,3140
USGS,8066500,4/25/2012,3010
USGS,8066500,4/26/2012,2180
USGS,8066500,4/27/2012,1430
USGS,8066500,4/28/2012,1370
USGS,8066500,4/29/2012,1350
USGS,8066500,4/30/2012,1350
USGS,8066500,5/1/2012,1350
USGS,8066500,5/2/2012,1370
USGS,8066500,5/3/2012,1350
USGS,8066500,5/4/2012,1340
USGS,8066500,5/5/2012,1330
USGS,8066500,5/6/2012,1330
USGS,8066500,5/7/2012,1340
USGS,8066500,5/8/2012,1330
USGS,8066500,5/9/2012,1330
USGS,8066500,5/10/2012,1320
USGS,8066500,5/11/2012,1320
USGS,8066500,5/12/2012,1410
USGS,8066500,5/13/2012,2010
USGS,8066500,5/14/2012,2100
USGS,8066500,5/15/2012,2070
USGS,8066500,5/16/2012,2040
USGS,8066500,5/17/2012,2020
USGS,8066500,5/18/2012,1990
USGS,8066500,5/19/2012,1980
USGS,8066500,5/20/2012,2000
USGS,8066500,5/21/2012,1950
USGS,8066500,5/22/2012,1460
USGS,8066500,5/23/2012,1290
USGS,8066500,5/24/2012,1270
USGS,8066500,5/25/2012,1270
USGS,8066500,5/26/2012,1280
USGS,8066500,5/27/2012,1280
USGS,8066500,5/28/2012,1190
USGS,8066500,5/29/2012,1140
USGS,8066500,5/30/2012,1180
USGS,8066500,5/31/2012,1220
USGS,8066500,6/1/2012,1220
USGS,8066500,6/2/2012,1190
USGS,8066500,6/3/2012,1170
USGS,8066500,6/4/2012,1160
USGS,8066500,6/5/2012,1160
USGS,8066500,6/6/2012,1150
USGS,8066500,6/7/2012,1160
USGS,8066500,6/8/2012,1180
USGS,8066500,6/9/2012,1220
USGS,8066500,6/10/2012,1170
USGS,8066500,6/11/2012,1150
USGS,8066500,6/12/2012,1170
USGS,8066500,6/13/2012,3530
USGS,8066500,6/14/2012,5160
USGS,8066500,6/15/2012,5080
USGS,8066500,6/16/2012,5090
USGS,8066500,6/17/2012,3530
USGS,8066500,6/18/2012,2130
USGS,8066500,6/19/2012,1660
USGS,8066500,6/20/2012,1340
USGS,8066500,6/21/2012,1310
USGS,8066500,6/22/2012,1320
USGS,8066500,6/23/2012,1400
USGS,8066500,6/24/2012,1430
USGS,8066500,6/25/2012,1420
USGS,8066500,6/26/2012,1420
USGS,8066500,6/27/2012,1410
USGS,8066500,6/28/2012,1400
USGS,8066500,6/29/2012,1400
USGS,8066500,6/30/2012,1410
USGS,8066500,7/1/2012,1420
USGS,8066500,7/2/2012,1430
USGS,8066500,7/3/2012,1420
USGS,8066500,7/4/2012,1410
USGS,8066500,7/5/2012,1400
USGS,8066500,7/6/2012,1410
USGS,8066500,7/7/2012,1520
USGS,8066500,7/8/2012,1410
USGS,8066500,7/9/2012,1430
USGS,8066500,7/10/2012,1460
USGS,8066500,7/11/2012,1540
USGS,8066500,7/12/2012,2020
USGS,8066500,7/13/2012,2610
USGS,8066500,7/14/2012,1740
USGS,8066500,7/15/2012,1470
USGS,8066500,7/16/2012,1390
USGS,8066500,7/17/2012,1320
USGS,8066500,7/18/2012,1140
USGS,8066500,7/19/2012,1060
USGS,8066500,7/20/2012,1020
USGS,8066500,7/21/2012,976
USGS,8066500,7/22/2012,996
USGS,8066500,7/23/2012,1040
USGS,8066500,7/24/2012,1080
USGS,8066500,7/25/2012,983
USGS,8066500,7/26/2012,952
USGS,8066500,7/27/2012,952
USGS,8066500,7/28/2012,945
USGS,8066500,7/29/2012,954
USGS,8066500,7/30/2012,986
USGS,8066500,7/31/2012,986
USGS,8066500,8/1/2012,1070
USGS,8066500,8/2/2012,1130
USGS,8066500,8/3/2012,1130
USGS,8066500,8/4/2012,1140
USGS,8066500,8/5/2012,1140
USGS,8066500,8/6/2012,1150
USGS,8066500,8/7/2012,1140
USGS,8066500,8/8/2012,1130
USGS,8066500,8/9/2012,1140
USGS,8066500,8/10/2012,1140
USGS,8066500,8/11/2012,1140
USGS,8066500,8/12/2012,1130
USGS,8066500,8/13/2012,1130
USGS,8066500,8/14/2012,1120
USGS,8066500,8/15/2012,1120
USGS,8066500,8/16/2012,1120
USGS,8066500,8/17/2012,1130
USGS,8066500,8/18/2012,1130
USGS,8066500,8/19/2012,1140
USGS,8066500,8/20/2012,1130
USGS,8066500,8/21/2012,1130
USGS,8066500,8/22/2012,1110
USGS,8066500,8/23/2012,1120
USGS,8066500,8/24/2012,1120
USGS,8066500,8/25/2012,1120
USGS,8066500,8/26/2012,1130
USGS,8066500,8/27/2012,1140
USGS,8066500,8/28/2012,1120
USGS,8066500,8/29/2012,1010
USGS,8066500,8/30/2012,1000
USGS,8066500,8/31/2012,1030
USGS,8066500,9/1/2012,1050
USGS,8066500,9/2/2012,1060
USGS,8066500,9/3/2012,1050
USGS,8066500,9/4/2012,1050
USGS,8066500,9/5/2012,1040
USGS,8066500,9/6/2012,1050
USGS,8066500,9/7/2012,1040
USGS,8066500,9/8/2012,1040
USGS,8066500,9/9/2012,1050
USGS,8066500,9/10/2012,1040
USGS,8066500,9/11/2012,1040
USGS,8066500,9/12/2012,1040
USGS,8066500,9/13/2012,1060
USGS,8066500,9/14/2012,1070
USGS,8066500,9/15/2012,1110
USGS,8066500,9/16/2012,1090
USGS,8066500,9/17/2012,1140
USGS,8066500,9/18/2012,1150
USGS,8066500,9/19/2012,1160
USGS,8066500,9/20/2012,1150
USGS,8066500,9/21/2012,1140
USGS,8066500,9/22/2012,1130
USGS,8066500,9/23/2012,1130
USGS,8066500,9/24/2012,1110
USGS,8066500,9/25/2012,1100
USGS,8066500,9/26/2012,1100
USGS,8066500,9/27/2012,1120
USGS,8066500,9/28/2012,1110
USGS,8066500,9/29/2012,1130
USGS,8066500,9/30/2012,1230
USGS,8066500,10/1/2012,1240
USGS,8066500,10/2/2012,1160
USGS,8066500,10/3/2012,1050
USGS,8066500,10/4/2012,984
USGS,8066500,10/5/2012,980
USGS,8066500,10/6/2012,965
USGS,8066500,10/7/2012,974
USGS,8066500,10/8/2012,1030
USGS,8066500,10/9/2012,1030
USGS,8066500,10/10/2012,1050
USGS,8066500,10/11/2012,1030
USGS,8066500,10/12/2012,1040
USGS,8066500,10/13/2012,1010
USGS,8066500,10/14/2012,1050
USGS,8066500,10/15/2012,1050
USGS,8066500,10/16/2012,1050
USGS,8066500,10/17/2012,1040
USGS,8066500,10/18/2012,1040
USGS,8066500,10/19/2012,1050
USGS,8066500,10/20/2012,1030
USGS,8066500,10/21/2012,1030
USGS,8066500,10/22/2012,1030
USGS,8066500,10/23/2012,1040
USGS,8066500,10/24/2012,1020
USGS,8066500,10/25/2012,1030
USGS,8066500,10/26/2012,1020
USGS,8066500,10/27/2012,1010
USGS,8066500,10/28/2012,1030
USGS,8066500,10/29/2012,1040
USGS,8066500,10/30/2012,1050
USGS,8066500,10/31/2012,1040
USGS,8066500,11/1/2012,1040
USGS,8066500,11/2/2012,1030
USGS,8066500,11/3/2012,1060
USGS,8066500,11/4/2012,1120
USGS,8066500,11/5/2012,1060
USGS,8066500,11/6/2012,1040
USGS,8066500,11/7/2012,1040
USGS,8066500,11/8/2012,1010
USGS,8066500,11/9/2012,982
USGS,8066500,11/10/2012,1020
USGS,8066500,11/11/2012,1030
USGS,8066500,11/12/2012,1040
USGS,8066500,11/13/2012,1040
USGS,8066500,11/14/2012,1040
USGS,8066500,11/15/2012,1050
USGS,8066500,11/16/2012,1040
USGS,8066500,11/17/2012,1050
USGS,8066500,11/18/2012,1050
USGS,8066500,11/19/2012,1050
USGS,8066500,11/20/2012,1050
USGS,8066500,11/21/2012,1040
USGS,8066500,11/22/2012,1030
USGS,8066500,11/23/2012,1030
USGS,8066500,11/24/2012,1030
USGS,8066500,11/25/2012,1030
USGS,8066500,11/26/2012,1040
USGS,8066500,11/27/2012,1020
USGS,8066500,11/28/2012,1040
USGS,8066500,11/29/2012,1040
USGS,8066500,11/30/2012,1020
USGS,8066500,12/1/2012,1020
USGS,8066500,12/2/2012,1020
USGS,8066500,12/3/2012,1020
USGS,8066500,12/4/2012,1040
USGS,8066500,12/5/2012,1040
USGS,8066500,12/6/2012,1040
USGS,8066500,12/7/2012,1040
USGS,8066500,12/8/2012,1030
USGS,8066500,12/9/2012,1020
USGS,8066500,12/10/2012,1020
USGS,8066500,12/11/2012,1020
USGS,8066500,12/12/2012,1030
USGS,8066500,12/13/2012,1040
USGS,8066500,12/14/2012,1010
USGS,8066500,12/15/2012,1020
USGS,8066500,12/16/2012,1070
USGS,8066500,12/17/2012,1090
USGS,8066500,12/18/2012,1050
USGS,8066500,12/19/2012,1020
USGS,8066500,12/20/2012,1070
USGS,8066500,12/21/2012,1070
USGS,8066500,12/22/2012,1030
USGS,8066500,12/23/2012,1030
USGS,8066500,12/24/2012,1040
USGS,8066500,12/25/2012,1060
USGS,8066500,12/26/2012,1070
USGS,8066500,12/27/2012,1050
USGS,8066500,12/28/2012,1050
USGS,8066500,12/29/2012,1050
USGS,8066500,12/30/2012,1020
USGS,8066500,12/31/2012,1020
USGS,8066500,1/1/2013,1040
USGS,8066500,1/2/2013,1030
USGS,8066500,1/3/2013,1030
USGS,8066500,1/4/2013,1030
USGS,8066500,1/5/2013,1040
USGS,8066500,1/6/2013,1050
USGS,8066500,1/7/2013,1000
USGS,8066500,1/8/2013,960
USGS,8066500,1/9/2013,1320
USGS,8066500,1/10/2013,1740
USGS,8066500,1/11/2013,2010
USGS,8066500,1/12/2013,4610
USGS,8066500,1/13/2013,7060
USGS,8066500,1/14/2013,10500
USGS,8066500,1/15/2013,11000
USGS,8066500,1/16/2013,11000
USGS,8066500,1/17/2013,11000
USGS,8066500,1/18/2013,10700
USGS,8066500,1/19/2013,7750
USGS,8066500,1/20/2013,4540
USGS,8066500,1/21/2013,2850
USGS,8066500,1/22/2013,2130
USGS,8066500,1/23/2013,2040
USGS,8066500,1/24/2013,2020
USGS,8066500,1/25/2013,2000
USGS,8066500,1/26/2013,1450
USGS,8066500,1/27/2013,1080
USGS,8066500,1/28/2013,1030
USGS,8066500,1/29/2013,1020
USGS,8066500,1/30/2013,1080
USGS,8066500,1/31/2013,1100
USGS,8066500,2/1/2013,1040
USGS,8066500,2/2/2013,1050
USGS,8066500,2/3/2013,1030
USGS,8066500,2/4/2013,1040
USGS,8066500,2/5/2013,1040
USGS,8066500,2/6/2013,1060
USGS,8066500,2/7/2013,1740
USGS,8066500,2/8/2013,1920
USGS,8066500,2/9/2013,1910
USGS,8066500,2/10/2013,1970
USGS,8066500,2/11/2013,2210
USGS,8066500,2/12/2013,3610
USGS,8066500,2/13/2013,5420
USGS,8066500,2/14/2013,5720
USGS,8066500,2/15/2013,5540
USGS,8066500,2/16/2013,5490
USGS,8066500,2/17/2013,5280
USGS,8066500,2/18/2013,4100
USGS,8066500,2/19/2013,4200
USGS,8066500,2/20/2013,5190
USGS,8066500,2/21/2013,4110
USGS,8066500,2/22/2013,3150
USGS,8066500,2/23/2013,2610
USGS,8066500,2/24/2013,2280
USGS,8066500,2/25/2013,2120
USGS,8066500,2/26/2013,2030
USGS,8066500,2/27/2013,1570
USGS,8066500,2/28/2013,1130
USGS,8066500,3/1/2013,1070
USGS,8066500,3/2/2013,1050
USGS,8066500,3/3/2013,1020
USGS,8066500,3/4/2013,1000
USGS,8066500,3/5/2013,1010
USGS,8066500,3/6/2013,1020
USGS,8066500,3/7/2013,987
USGS,8066500,3/8/2013,970
USGS,8066500,3/9/2013,952
USGS,8066500,3/10/2013,1020
USGS,8066500,3/11/2013,1090
USGS,8066500,3/12/2013,1070
USGS,8066500,3/13/2013,1050
USGS,8066500,3/14/2013,1030
USGS,8066500,3/15/2013,1910
USGS,8066500,3/16/2013,2650
USGS,8066500,3/17/2013,2710
USGS,8066500,3/18/2013,2730
USGS,8066500,3/19/2013,2700
USGS,8066500,3/20/2013,2700
USGS,8066500,3/21/2013,2570
USGS,8066500,3/22/2013,1470
USGS,8066500,3/23/2013,1080
USGS,8066500,3/24/2013,1010
USGS,8066500,3/25/2013,1030
USGS,8066500,3/26/2013,1000
USGS,8066500,3/27/2013,964
USGS,8066500,3/28/2013,964
USGS,8066500,3/29/2013,966
USGS,8066500,3/30/2013,966
USGS,8066500,3/31/2013,1020
USGS,8066500,4/1/2013,1090
USGS,8066500,4/2/2013,1040
USGS,8066500,4/3/2013,2720
USGS,8066500,4/4/2013,4170
USGS,8066500,4/5/2013,3430
USGS,8066500,4/6/2013,3230
USGS,8066500,4/7/2013,3200
USGS,8066500,4/8/2013,3010
USGS,8066500,4/9/2013,3010
USGS,8066500,4/10/2013,3740
USGS,8066500,4/11/2013,4910
USGS,8066500,4/12/2013,7090
USGS,8066500,4/13/2013,6380
USGS,8066500,4/14/2013,5040
USGS,8066500,4/15/2013,4140
USGS,8066500,4/16/2013,3220
USGS,8066500,4/17/2013,2540
USGS,8066500,4/18/2013,2670
USGS,8066500,4/19/2013,2390
USGS,8066500,4/20/2013,2330
USGS,8066500,4/21/2013,2320
USGS,8066500,4/22/2013,2270
USGS,8066500,4/23/2013,2260
USGS,8066500,4/24/2013,2230
USGS,8066500,4/25/2013,2220
USGS,8066500,4/26/2013,2180
USGS,8066500,4/27/2013,1600
USGS,8066500,4/28/2013,1330
USGS,8066500,4/29/2013,1270
USGS,8066500,4/30/2013,1250
USGS,8066500,5/1/2013,1300
USGS,8066500,5/2/2013,1270
USGS,8066500,5/3/2013,1240
USGS,8066500,5/4/2013,1240
USGS,8066500,5/5/2013,1190
USGS,8066500,5/6/2013,1180
USGS,8066500,5/7/2013,1150
USGS,8066500,5/8/2013,1100
USGS,8066500,5/9/2013,1110
USGS,8066500,5/10/2013,2950
USGS,8066500,5/11/2013,10900
USGS,8066500,5/12/2013,10300
USGS,8066500,5/13/2013,5550
USGS,8066500,5/14/2013,3530
USGS,8066500,5/15/2013,1900
USGS,8066500,5/16/2013,1250
USGS,8066500,5/17/2013,1310
USGS,8066500,5/18/2013,1330
USGS,8066500,5/19/2013,2500
USGS,8066500,5/20/2013,2920
USGS,8066500,5/21/2013,3050
USGS,8066500,5/22/2013,4810
USGS,8066500,5/23/2013,7360
USGS,8066500,5/24/2013,7670
USGS,8066500,5/25/2013,6750
USGS,8066500,5/26/2013,5850
USGS,8066500,5/27/2013,5730
USGS,8066500,5/28/2013,4210
USGS,8066500,5/29/2013,2710
USGS,8066500,5/30/2013,2150
USGS,8066500,5/31/2013,2070
USGS,8066500,6/1/2013,2040
USGS,8066500,6/2/2013,2930
USGS,8066500,6/3/2013,10100
USGS,8066500,6/4/2013,9320
USGS,8066500,6/5/2013,5790
USGS,8066500,6/6/2013,4290
USGS,8066500,6/7/2013,4130
USGS,8066500,6/8/2013,4190
USGS,8066500,6/9/2013,2760
USGS,8066500,6/10/2013,2630
USGS,8066500,6/11/2013,2300
USGS,8066500,6/12/2013,2130
USGS,8066500,6/13/2013,2210
USGS,8066500,6/14/2013,2170
USGS,8066500,6/15/2013,2790
USGS,8066500,6/16/2013,2950
USGS,8066500,6/17/2013,2940
USGS,8066500,6/18/2013,2950
USGS,8066500,6/19/2013,2950
USGS,8066500,6/20/2013,2930
USGS,8066500,6/21/2013,2240
USGS,8066500,6/22/2013,1370
USGS,8066500,6/23/2013,1420
USGS,8066500,6/24/2013,1630
USGS,8066500,6/25/2013,1680
USGS,8066500,6/26/2013,1680
USGS,8066500,6/27/2013,1590
USGS,8066500,6/28/2013,1280
USGS,8066500,6/29/2013,1090
USGS,8066500,6/30/2013,1050
USGS,8066500,7/1/2013,1050
USGS,8066500,7/2/2013,1040
USGS,8066500,7/3/2013,1050
USGS,8066500,7/4/2013,1160
USGS,8066500,7/5/2013,1200
USGS,8066500,7/6/2013,1380
USGS,8066500,7/7/2013,1510
USGS,8066500,7/8/2013,1430
USGS,8066500,7/9/2013,1440
USGS,8066500,7/10/2013,1400
USGS,8066500,7/11/2013,1390
USGS,8066500,7/12/2013,1430
USGS,8066500,7/13/2013,1380
USGS,8066500,7/14/2013,1390
USGS,8066500,7/15/2013,1460
USGS,8066500,7/16/2013,1600
USGS,8066500,7/17/2013,1610
USGS,8066500,7/18/2013,1440
USGS,8066500,7/19/2013,1390
USGS,8066500,7/20/2013,1390
USGS,8066500,7/21/2013,1430
USGS,8066500,7/22/2013,1500
USGS,8066500,7/23/2013,1420
USGS,8066500,7/24/2013,1380
USGS,8066500,7/25/2013,1360
USGS,8066500,7/26/2013,1350
USGS,8066500,7/27/2013,1460
USGS,8066500,7/28/2013,1500
USGS,8066500,7/29/2013,1480
USGS,8066500,7/30/2013,1500
USGS,8066500,7/31/2013,1500
USGS,8066500,8/1/2013,1500
USGS,8066500,8/2/2013,1500
USGS,8066500,8/3/2013,1490
USGS,8066500,8/4/2013,1480
USGS,8066500,8/5/2013,1480
USGS,8066500,8/6/2013,1480
USGS,8066500,8/7/2013,1480
USGS,8066500,8/8/2013,1480
USGS,8066500,8/9/2013,1490
USGS,8066500,8/10/2013,1520
USGS,8066500,8/11/2013,1550
USGS,8066500,8/12/2013,1530
USGS,8066500,8/13/2013,1520
USGS,8066500,8/14/2013,1540
USGS,8066500,8/15/2013,1600
USGS,8066500,8/16/2013,1560
USGS,8066500,8/17/2013,1370
USGS,8066500,8/18/2013,1280
USGS,8066500,8/19/2013,1270
USGS,8066500,8/20/2013,1240
USGS,8066500,8/21/2013,1250
USGS,8066500,8/22/2013,1270
USGS,8066500,8/23/2013,1270
USGS,8066500,8/24/2013,1230
USGS,8066500,8/25/2013,1210
USGS,8066500,8/26/2013,1250
USGS,8066500,8/27/2013,1280
USGS,8066500,8/28/2013,1270
USGS,8066500,8/29/2013,1270
USGS,8066500,8/30/2013,1320
USGS,8066500,8/31/2013,1400
USGS,8066500,9/1/2013,1410
USGS,8066500,9/2/2013,1420
USGS,8066500,9/3/2013,1420
USGS,8066500,9/4/2013,1440
USGS,8066500,9/5/2013,1450
USGS,8066500,9/6/2013,1440
USGS,8066500,9/7/2013,1470
USGS,8066500,9/8/2013,1450
USGS,8066500,9/9/2013,1460
USGS,8066500,9/10/2013,1460
USGS,8066500,9/11/2013,1460
USGS,8066500,9/12/2013,1450
USGS,8066500,9/13/2013,1450
USGS,8066500,9/14/2013,1440
USGS,8066500,9/15/2013,1460
USGS,8066500,9/16/2013,1460
USGS,8066500,9/17/2013,1440
USGS,8066500,9/18/2013,1450
USGS,8066500,9/19/2013,1460
USGS,8066500,9/20/2013,1750
USGS,8066500,9/21/2013,2500
USGS,8066500,9/22/2013,1960
USGS,8066500,9/23/2013,1660
USGS,8066500,9/24/2013,1280
USGS,8066500,9/25/2013,913
USGS,8066500,9/26/2013,1110
USGS,8066500,9/27/2013,1170
USGS,8066500,9/28/2013,1010
USGS,8066500,9/29/2013,1170
USGS,8066500,9/30/2013,1790
USGS,8066500,10/1/2013,2100
USGS,8066500,10/2/2013,1650
USGS,8066500,10/3/2013,1500
USGS,8066500,10/4/2013,1360
USGS,8066500,10/5/2013,1220
USGS,8066500,10/6/2013,1020
USGS,8066500,10/7/2013,974
USGS,8066500,10/8/2013,982
USGS,8066500,10/9/2013,1000
USGS,8066500,10/10/2013,988
USGS,8066500,10/11/2013,966
USGS,8066500,10/12/2013,969
USGS,8066500,10/13/2013,1210
USGS,8066500,10/14/2013,1320
USGS,8066500,10/15/2013,1180
USGS,8066500,10/16/2013,1160
USGS,8066500,10/17/2013,1140
USGS,8066500,10/18/2013,1150
USGS,8066500,10/19/2013,1140
USGS,8066500,10/20/2013,1140
USGS,8066500,10/21/2013,1140
USGS,8066500,10/22/2013,1040
USGS,8066500,10/23/2013,986
USGS,8066500,10/24/2013,978
USGS,8066500,10/25/2013,1020
USGS,8066500,10/26/2013,1060
USGS,8066500,10/27/2013,1130
USGS,8066500,10/28/2013,1130
USGS,8066500,10/29/2013,1080
USGS,8066500,10/30/2013,1250
USGS,8066500,10/31/2013,3930
USGS,8066500,11/1/2013,8370
USGS,8066500,11/2/2013,10500
USGS,8066500,11/3/2013,14000
USGS,8066500,11/4/2013,17100
USGS,8066500,11/5/2013,18700
USGS,8066500,11/6/2013,18900
USGS,8066500,11/7/2013,18000
USGS,8066500,11/8/2013,11400
USGS,8066500,11/9/2013,7020
USGS,8066500,11/10/2013,5970
USGS,8066500,11/11/2013,5840
USGS,8066500,11/12/2013,5150
USGS,8066500,11/13/2013,4220
USGS,8066500,11/14/2013,2280
USGS,8066500,11/15/2013,1300
USGS,8066500,11/16/2013,1120
USGS,8066500,11/17/2013,1140
USGS,8066500,11/18/2013,1090
USGS,8066500,11/19/2013,1070
USGS,8066500,11/20/2013,1070
USGS,8066500,11/21/2013,1040
USGS,8066500,11/22/2013,1100
USGS,8066500,11/23/2013,3990
USGS,8066500,11/24/2013,7360
USGS,8066500,11/25/2013,10100
USGS,8066500,11/26/2013,15500
USGS,8066500,11/27/2013,21800
USGS,8066500,11/28/2013,21800
USGS,8066500,11/29/2013,21200
USGS,8066500,11/30/2013,21000
USGS,8066500,12/1/2013,20400
USGS,8066500,12/2/2013,16600
USGS,8066500,12/3/2013,12000
USGS,8066500,12/4/2013,7450
USGS,8066500,12/5/2013,5710
USGS,8066500,12/6/2013,3630
USGS,8066500,12/7/2013,3010
USGS,8066500,12/8/2013,2290
USGS,8066500,12/9/2013,1920
USGS,8066500,12/10/2013,1270
USGS,8066500,12/11/2013,979
USGS,8066500,12/12/2013,941
USGS,8066500,12/13/2013,1600
USGS,8066500,12/14/2013,1830
USGS,8066500,12/15/2013,1850
USGS,8066500,12/16/2013,1850
USGS,8066500,12/17/2013,1850
USGS,8066500,12/18/2013,1840
USGS,8066500,12/19/2013,1810
USGS,8066500,12/20/2013,2360
USGS,8066500,12/21/2013,3020
USGS,8066500,12/22/2013,3880
USGS,8066500,12/23/2013,5690
USGS,8066500,12/24/2013,6100
USGS,8066500,12/25/2013,7280
USGS,8066500,12/26/2013,9420
USGS,8066500,12/27/2013,10900
USGS,8066500,12/28/2013,11100
USGS,8066500,12/29/2013,10700
USGS,8066500,12/30/2013,8600
USGS,8066500,12/31/2013,5410
USGS,8066500,1/1/2014,4170
USGS,8066500,1/2/2014,3960
USGS,8066500,1/3/2014,2950
USGS,8066500,1/4/2014,2040
USGS,8066500,1/5/2014,1940
USGS,8066500,1/6/2014,1940
USGS,8066500,1/7/2014,1920
USGS,8066500,1/8/2014,1660
USGS,8066500,1/9/2014,1940
USGS,8066500,1/10/2014,1920
USGS,8066500,1/11/2014,2430
USGS,8066500,1/12/2014,2880
USGS,8066500,1/13/2014,2950
USGS,8066500,1/14/2014,2970
USGS,8066500,1/15/2014,2950
USGS,8066500,1/16/2014,2980
USGS,8066500,1/17/2014,2960
USGS,8066500,1/18/2014,2950
USGS,8066500,1/19/2014,2870
USGS,8066500,1/20/2014,1580
USGS,8066500,1/21/2014,1030
USGS,8066500,1/22/2014,1080
